wav_filename,wav_filesize,transcript
common_voice_de_22714769.wav,178930,durch braunschweig führt der mittellandkanal von hannover weiter nach wolfsburg und magdeburg
common_voice_de_22714770.wav,149674,dieses spiel basiert auf der gleichnamigen romanvorlage von bram stoker
common_voice_de_22714772.wav,102862,also das argument stimmt vorne und hinten nicht
common_voice_de_22714779.wav,168064,die wasserralle ernährt sich von kleinen fischen krebstieren weichtieren insekten und deren larven
common_voice_de_22714778.wav,165556,als gouverneur setzte sich rye für eine konsequentere durchsetzung der gesetze ein
common_voice_de_22714780.wav,132120,wirtschaftlich von bedeutung sind die im ort ansässigen hotels und restaurants
common_voice_de_22714781.wav,145494,diesem handlungsmuster entspricht insbesondere der erste band der blitz reihe
common_voice_de_22714787.wav,122088,er wurde in seinem heimatort norwalk beigesetzt
common_voice_de_22714795.wav,140478,als theologische schriftstellerin und rednerin war sie weltweit bekannt
common_voice_de_22714788.wav,172244,nach dem übergang des vest an das großherzogtum berg war er steuereinnehmer
common_voice_de_22714801.wav,140478,er ist außerdem sänger der band wolfman and the side effects
common_voice_de_22714807.wav,172244,was man uns sagte rief unter uns ernsthafte besorgnis hervor
common_voice_de_22714808.wav,179766,er verläuft dabei weitgehend parallel zur frankenthaler straße die in die mannheimer straße übergeht
common_voice_de_22714809.wav,118744,bei dem einsatz waren acht feuerwehren im einsatz
common_voice_de_22714810.wav,164720,während der rosenkriege hatte das haus lancaster auf gower zahlreiche unterstützer
common_voice_de_22715991.wav,177258,nach wie vor existent ist die pensionskasse für die angestellten des unternehmens
common_voice_de_22715791.wav,183596,sie brauchen die europäische seele wie ein namhafter spanischer professor sagte
common_voice_de_22717345.wav,155948,sein grab liegt auf dem bergfriedhof von gmund
common_voice_de_22717301.wav,149804,sein grab liegt auf dem bergfriedhof von gmund
common_voice_de_22717636.wav,137970,die verlassenen bahnhofsgebäude wurden zu wohnzwecken einfach besetzt
common_voice_de_22717640.wav,123760,er war an dem gutachten über die stadt gelsenkirchen beteiligt
common_voice_de_22717646.wav,146330,durch überschneidung können profile unterschiedlicher regionen zusammengefügt werden
common_voice_de_22717656.wav,122924,daneben war er ein lehrer von ausgezeichnetem ruf
common_voice_de_22717643.wav,120416,das ist nicht nur eine frage der vorbereitung auf mehr kernkraft
common_voice_de_22717650.wav,152182,ohne ihrer familie etwas davon zu erzählen fährt sie in eine münchner klinik
common_voice_de_22717670.wav,172244,nördlich der bahnstrecke liegen mehrere tongruben von denen einige mit grundwasser vollgelaufen sind
common_voice_de_22717676.wav,168900,für autoren zitierter werke spielen zitate eine wesentliche rolle zur bildung von reputation
common_voice_de_22717767.wav,153644,teilweise musste er sich personal mit anderen behörden teilen
common_voice_de_22717672.wav,190634,über die isla verde straße im nordwesten ist die sibuyan see mit dem südchinesischen meer verbunden
common_voice_de_22717674.wav,146330,anschließend wurde er als kaufmann im praktikum bei banken und genossenschaften ausgebildet
common_voice_de_22717782.wav,153852,im mittelpunkt seiner schriftstellerischen arbeit standen texte zur sexualaufklärung
common_voice_de_22717769.wav,132908,ich möchte noch auf einen abschließenden punkt eingehen
common_voice_de_22717913.wav,133790,die berechtigung ist an natürliche personen gebunden
common_voice_de_22717789.wav,177258,euergetes dem dritten könig von ägypten aus der dynastie der ptolemäer
common_voice_de_22717908.wav,114564,aus diesem grund habe ich den bericht von frau trüpel unterstützt
common_voice_de_22717911.wav,135462,bundestag für die bereiche europa sowie entwicklungszusammenarbeit
common_voice_de_22717916.wav,75276,seinen vater kennt er nicht
common_voice_de_22717915.wav,107878,die umsetzung ist greifbar
common_voice_de_22718092.wav,282584,das gemeindegebiet erstreckt sich von der nordsee bis an den geestrand
common_voice_de_22717925.wav,174750,inzwischen leitet sie eine eigene produktionsgesellschaft unter dem namen rebecca lord productions
common_voice_de_22718136.wav,261164,stationen seiner reisen waren altdorf tübingen regensburg speier und basel
common_voice_de_22718231.wav,223532,das gemeindegebiet erstreckt sich von der nordsee bis an den geestrand
common_voice_de_22718232.wav,271148,es wurde von ihr als reine mädchenschule begründet und durch die alexandrinen schulstiftung gefördert
common_voice_de_22718137.wav,205100,er war der zweitälteste von fünf söhnen der new yorker kaufmannsfamilie
common_voice_de_22718233.wav,163628,die hügli gruppe umfasst vier divisionen
common_voice_de_22718234.wav,271916,zandonai war zu seinen lebzeiten ein sehr erfolgreicher komponist insbesondere von opern
common_voice_de_22718246.wav,134444,ich möchte noch auf einen abschließenden punkt eingehen
common_voice_de_22718235.wav,210476,werbt nicht zu sehr für europa das ist für unsere völker nicht attraktiv
common_voice_de_22718247.wav,153644,er verschaffte ihr eine kleine sprechrolle in diesem film
common_voice_de_22718248.wav,162860,mehr menschen sollten sich in ihrer freizeit für etwas engagieren
common_voice_de_22718249.wav,116780,er kann felicitas nicht vergessen
common_voice_de_22718271.wav,202028,stationen seiner reisen waren altdorf tübingen regensburg speier und basel
common_voice_de_22718250.wav,242732,sie brauchen die europäische seele wie ein namhafter spanischer professor sagte
common_voice_de_22718279.wav,109100,dagegen habe ich nichts einzuwenden
common_voice_de_22718277.wav,277292,das pumpenhaus der kaiser ferdinands wasserleitung wurde auf dem areal der heutigen müllverbrennungsanlage spittelau errichtet
common_voice_de_22718310.wav,99116,katte war zweimal verheiratet
common_voice_de_22718323.wav,155180,im norden befindet sich eine marmorne eingangshalle mit bürotrakt
common_voice_de_22718278.wav,249644,das internet ist ein treffpunkt ein forum für freie informationen eine art gemeindeland
common_voice_de_22718281.wav,130604,er war der zweitälteste von fünf söhnen der new yorker kaufmannsfamilie
common_voice_de_22718324.wav,165164,dies kostete die firma viele millionen australische dollars
common_voice_de_22718355.wav,205868,die leitung der deutschen provinz wird auf dem provinzkapitel für drei jahre gewählt
common_voice_de_22718356.wav,162092,teilweise musste er sich personal mit anderen behörden teilen
common_voice_de_22718353.wav,248108,eine informationseinheit ist dann redundant wenn sie ohne informationsverlust weggelassen werden kann
common_voice_de_22718354.wav,137516,der zehnt stand dem kloster hersfeld zu
common_voice_de_22720360.wav,160540,der ganze obere teil des ofens sichert dagegen die nachhaltige heizung
common_voice_de_22718357.wav,218156,zum einen wird zugestanden dass ein amerikanisches gesetz in der europäischen union gilt
common_voice_de_22720431.wav,136748,die ortschaft befindet sich im südosten der insel basse terre
common_voice_de_22720420.wav,149804,die pflicht zu informieren war für sie wichtiger als alles andere
common_voice_de_22721262.wav,315692,der türkei muss bewusst sein dass das vereinbarte zusatzprotokoll unverzüglich anzuerkennen ist
common_voice_de_22721265.wav,160556,sein geschmack variiert je nach anbaugebiet
common_voice_de_22721261.wav,181292,eine umrechnung ist wie folgt möglich
common_voice_de_22720462.wav,101420,die debatte war sehr offen
common_voice_de_22722318.wav,134444,unfähig darf man sein christ nicht
common_voice_de_22722263.wav,185132,wir haben bei mehreren gelegenheiten die schädlichkeit dieser abkommen betont
common_voice_de_22722728.wav,262700,hauptsitz der unternehmensgruppe ist camp hill ein vorort von harrisburg im bundesstaat pennsylvania
common_voice_de_22722279.wav,137516,in der senke sammelten sich verwundete und sterbende
common_voice_de_22723936.wav,175148,er dient als umgehungsstraße im großraum von phoenix der hauptstadt von arizona
common_voice_de_22724083.wav,278828,in vielen europäischen ländern sind profi fußballmannschaften nicht als vereine sondern als unternehmen organisiert
common_voice_de_22724108.wav,126764,die leiche versenkte sie im moor
common_voice_de_22722774.wav,290348,ich möchte erwähnen dass meine vorrednerin sagte russland verfolge imperialistische absichten
common_voice_de_22724113.wav,234284,die große ringstraße bildet neben dem frankenschnellweg das rückgrat des straßenverkehrs in nürnberg
common_voice_de_22725181.wav,102862,katte war zweimal verheiratet
common_voice_de_22725174.wav,209860,nach wie vor existent ist die pensionskasse für die angestellten des unternehmens
common_voice_de_22725182.wav,172244,er war der zweitälteste von fünf söhnen der new yorker kaufmannsfamilie
common_voice_de_22725187.wav,150510,die pflicht zu informieren war für sie wichtiger als alles andere
common_voice_de_22725198.wav,137970,unfähig darf man sein christ nicht
common_voice_de_22725218.wav,178930,der ganze obere teil des ofens sichert dagegen die nachhaltige heizung
common_voice_de_22725200.wav,240788,der türkei muss bewusst sein dass das vereinbarte zusatzprotokoll unverzüglich anzuerkennen ist
common_voice_de_22725222.wav,73604,die umsetzung ist greifbar
common_voice_de_22725236.wav,190634,im norden befindet sich eine marmorne eingangshalle mit bürotrakt
common_voice_de_22727274.wav,165932,die nächste frage ist in technischer hinsicht ähnlich kompliziert
common_voice_de_22727117.wav,188204,letztere verliehen ihren anteil an das kloster plötzky
common_voice_de_22727282.wav,242732,es bestehen keine einschränkungen hinsichtlich der nationalität und des alters der bewerber
common_voice_de_22727384.wav,119084,was ist aber seither geschehen
common_voice_de_22729098.wav,105260,doch das ist noch nicht alles
common_voice_de_22729293.wav,188972,dies gilt nach dem heutigen kenntnisstand ebenfalls als sehr unwahrscheinlich
common_voice_de_22729869.wav,102956,gemeindebezirks von groß wien
common_voice_de_22729378.wav,221996,was ist jetzt aber erst einmal das statement dazu vom europaparlament
common_voice_de_22727367.wav,149804,später bildete es eine eigene kleine herrschaft
common_voice_de_22729773.wav,118316,artur osann sen
common_voice_de_22731514.wav,184364,dies gilt nach dem heutigen kenntnisstand ebenfalls als sehr unwahrscheinlich
common_voice_de_22731515.wav,199724,wir haben bei mehreren gelegenheiten die schädlichkeit dieser abkommen betont
common_voice_de_22731521.wav,241964,die große ringstraße bildet neben dem frankenschnellweg das rückgrat des straßenverkehrs in nürnberg
common_voice_de_22731518.wav,88364,doch das ist noch nicht alles
common_voice_de_22731520.wav,84524,die debatte war sehr offen
common_voice_de_22731522.wav,226604,der türkei muss bewusst sein dass das vereinbarte zusatzprotokoll unverzüglich anzuerkennen ist
common_voice_de_22731516.wav,138284,letztere verliehen ihren anteil an das kloster plötzky
common_voice_de_22731523.wav,149804,die nächste frage ist in technischer hinsicht ähnlich kompliziert
common_voice_de_22731535.wav,106028,was ist aber seither geschehen
common_voice_de_22731537.wav,225068,hauptsitz der unternehmensgruppe ist camp hill ein vorort von harrisburg im bundesstaat pennsylvania
common_voice_de_22731536.wav,99884,die leiche versenkte sie im moor
common_voice_de_22731545.wav,190508,es bestehen keine einschränkungen hinsichtlich der nationalität und des alters der bewerber
common_voice_de_22731538.wav,130604,in der senke sammelten sich verwundete und sterbende
common_voice_de_22731539.wav,167468,was ist jetzt aber erst einmal das statement dazu vom europaparlament
common_voice_de_22731546.wav,184364,er dient als umgehungsstraße im großraum von phoenix der hauptstadt von arizona
common_voice_de_22731548.wav,107564,sein geschmack variiert je nach anbaugebiet
common_voice_de_22731549.wav,75308,artur osann sen
common_voice_de_22731547.wav,136748,die ortschaft befindet sich im südosten der insel basse terre
common_voice_de_22731555.wav,207404,in vielen europäischen ländern sind profi fußballmannschaften nicht als vereine sondern als unternehmen organisiert
common_voice_de_22732912.wav,288044,die imagines fliegen am abend mit deutlichem brummton knapp über dem boden
common_voice_de_22732920.wav,235052,einen tag nach dem wettbewerb können die lösungen aller klassenstufen im internet abgerufen werden
common_voice_de_22731556.wav,102188,unfähig darf man sein christ nicht
common_voice_de_22732908.wav,252716,die kreuzfahrer marschierten richtung süden der angriff saladins erfolgte aus nordöstlicher richtung
common_voice_de_22733079.wav,208940,er ging daraufhin zurück nach spanien und schloss sich real saragossa an
common_voice_de_22733129.wav,190508,er ging daraufhin zurück nach spanien und schloss sich real saragossa an
common_voice_de_22733008.wav,137516,dadurch kann der gesprächspartner auch gesehen werden
common_voice_de_22733065.wav,169004,die amerikaner rückten immer weiter vor und beschossen die stadt mit artillerie und bomben
common_voice_de_22733585.wav,240428,lieder wie metal daze shell shock und manowar gelten als klassiker
common_voice_de_22734583.wav,220460,das hochgericht übte weiterhin das hofkastenamt ansbach aus
common_voice_de_22734590.wav,149036,lieder wie metal daze shell shock und manowar gelten als klassiker
common_voice_de_22734577.wav,139052,sie besagt dass frauen von geringerem status seien als männer
common_voice_de_22734582.wav,188204,nach dem ende seiner laufbahn als aktiver spieler wurde er trainer der jugendmannschaft
common_voice_de_22734602.wav,178988,die amerikaner rückten immer weiter vor und beschossen die stadt mit artillerie und bomben
common_voice_de_22734603.wav,172844,nach dem ende seiner laufbahn als aktiver spieler wurde er trainer der jugendmannschaft
common_voice_de_22734610.wav,131372,dadurch kann der gesprächspartner auch gesehen werden
common_voice_de_22734608.wav,179756,sie besagt dass frauen von geringerem status seien als männer
common_voice_de_22734611.wav,158252,das hochgericht übte weiterhin das hofkastenamt ansbach aus
common_voice_de_22734667.wav,147500,hierzu hat die kommission bislang noch keinen standpunkt angenommen
common_voice_de_22734642.wav,138284,dies ist eine wichtige feststellung die nicht oft genug wiederholt werden kann
common_voice_de_22734636.wav,152876,die kinderreiche familie hatte in frankreich kontakt zu montesquieu
common_voice_de_22734682.wav,203564,seinen schulabschluss machte er an der lincoln park high school in chicago
common_voice_de_22734683.wav,174380,die kinderreiche familie hatte in frankreich kontakt zu montesquieu
common_voice_de_22734693.wav,196652,dies ist eine wichtige feststellung die nicht oft genug wiederholt werden kann
common_voice_de_22734690.wav,169004,auch mischungen aus benzin und gummi wurden erprobt
common_voice_de_22734707.wav,168236,hierzu hat die kommission bislang noch keinen standpunkt angenommen
common_voice_de_22734712.wav,121388,auch mischungen aus benzin und gummi wurden erprobt
common_voice_de_22734709.wav,150572,seinen schulabschluss machte er an der lincoln park high school in chicago
common_voice_de_22734731.wav,256556,kanonische transformationen können aus sogenannten erzeugenden funktionen konstruiert werden
common_voice_de_22734737.wav,159788,bei passwörtern gilt lieber lang als kompliziert zu merken
common_voice_de_22734765.wav,193580,kanonische transformationen können aus sogenannten erzeugenden funktionen konstruiert werden
common_voice_de_22734745.wav,127532,bei passwörtern gilt lieber lang als kompliziert zu merken
common_voice_de_22734806.wav,135980,duke of queensberry und dessen gemahlin mary boyle
common_voice_de_22734763.wav,127532,eine große schwierigkeit ist die begrenzte rechenleistung
common_voice_de_22734880.wav,162092,bei olympischen spielen gewann er bei vier olympiateilnahmen vier medaillen
common_voice_de_22734828.wav,193580,duke of queensberry und dessen gemahlin mary boyle
common_voice_de_22734867.wav,125996,dort kam er jedoch nur in der amateurmannschaft zum einsatz
common_voice_de_22734830.wav,150572,eine große schwierigkeit ist die begrenzte rechenleistung
common_voice_de_22734882.wav,167468,dort kam er jedoch nur in der amateurmannschaft zum einsatz
common_voice_de_22734975.wav,144428,so wie ich es sehe ist es zu einer juristischen überprüfung weitergeleitet worden
common_voice_de_22734900.wav,98348,das war zumindest ein hinweis
common_voice_de_22734926.wav,181292,so wie ich es sehe ist es zu einer juristischen überprüfung weitergeleitet worden
common_voice_de_22734984.wav,88364,unser standpunkt ist einfach
common_voice_de_22734999.wav,82220,das war zumindest ein hinweis
common_voice_de_22735021.wav,115244,die betriebsstelle wird im personenverkehr nicht bedient
common_voice_de_22735075.wav,92972,unser standpunkt ist einfach
common_voice_de_22735092.wav,182828,die betriebsstelle wird im personenverkehr nicht bedient
common_voice_de_22735245.wav,172844,zuweilen wirkt es aber auch ein bisschen einfallslos
common_voice_de_22735183.wav,109100,zuweilen wirkt es aber auch ein bisschen einfallslos
common_voice_de_22741760.wav,282668,nach der ausbildung zum bankkaufmann studierte michael kemmer wirtschaftswissenschaft an der ludwig maximilians universität münchen
common_voice_de_22741463.wav,157484,wir waren natürlich alle sehr um madeira und frankreich besorgt
common_voice_de_22741524.wav,180524,deshalb ist es äußerst wichtig die bürger in diese arbeit einzubeziehen
common_voice_de_22741521.wav,244268,er konnte aber die verschwörer nicht gefangen nehmen und belagerte erst einmal deren stützpunkte
common_voice_de_22741816.wav,178220,ich freue mich darüber dass die berichterstatterin dies auch so sieht
common_voice_de_22741817.wav,111404,sie arbeitete zeitweise als model
common_voice_de_22741900.wav,126764,diese operation sollte stattfinden
common_voice_de_22741922.wav,219692,er studierte jura auf der cumberland university in lebanon tennessee
common_voice_de_22741916.wav,216620,weitere ausgezeichnete kartenspiele kinderspiele und brettspiele folgten
common_voice_de_22741926.wav,155180,er studierte jura auf der cumberland university in lebanon tennessee
common_voice_de_22741924.wav,152108,weitere ausgezeichnete kartenspiele kinderspiele und brettspiele folgten
common_voice_de_22741929.wav,186668,marie sioux lookout thunder bay timmins kitchener
common_voice_de_22742027.wav,228140,marie sioux lookout thunder bay timmins kitchener
common_voice_de_22742070.wav,195116,wir waren natürlich alle sehr um madeira und frankreich besorgt
common_voice_de_22742029.wav,184364,deshalb ist es äußerst wichtig die bürger in diese arbeit einzubeziehen
common_voice_de_22742053.wav,311852,nach der ausbildung zum bankkaufmann studierte michael kemmer wirtschaftswissenschaft an der ludwig maximilians universität münchen
common_voice_de_22742088.wav,123692,diese operation sollte stattfinden
common_voice_de_22742089.wav,225836,er konnte aber die verschwörer nicht gefangen nehmen und belagerte erst einmal deren stützpunkte
common_voice_de_22742154.wav,151340,das heutige kerngebiet blieb jedoch bislang verschont
common_voice_de_22742852.wav,161324,der gesunde menschenverstand ist nicht unbedingt eine weit verbreitete eigenschaft
common_voice_de_22742346.wav,289580,die alcazaba war lange jahre frei zugänglich inzwischen wird eine eintrittsgebühr erhoben
common_voice_de_22742850.wav,132908,spuren eines feuers an den überresten sind nicht vorhanden
common_voice_de_22742866.wav,202028,der gesunde menschenverstand ist nicht unbedingt eine weit verbreitete eigenschaft
common_voice_de_22744083.wav,261932,dazu ziehen sie sich oft in hohle baumstämme oder andere unterschlupfe zurück
common_voice_de_22742867.wav,162092,spuren eines feuers an den überresten sind nicht vorhanden
common_voice_de_22744136.wav,231212,in der darauffolgenden saison bestritt er nurmehr zwei weitere bundesligaspiele
common_voice_de_22744141.wav,287276,als herzog von münsterberg begründete heinrich den schlesischen zweig der herren von podiebrad
common_voice_de_22744119.wav,216620,im nächsten kapitel folgen die übrigen flüsse zusammengefasst nach ihrer lage
common_voice_de_22744150.wav,237356,im nächsten kapitel folgen die übrigen flüsse zusammengefasst nach ihrer lage
common_voice_de_22744121.wav,253484,in der darauffolgenden saison bestritt er nurmehr zwei weitere bundesligaspiele
common_voice_de_22744270.wav,218156,etwa ein viertel der auswanderer kehrte nach einer gewissen zeit nach italien zurück
common_voice_de_22744234.wav,295724,als herzog von münsterberg begründete heinrich den schlesischen zweig der herren von podiebrad
common_voice_de_22744171.wav,204332,dazu ziehen sie sich oft in hohle baumstämme oder andere unterschlupfe zurück
common_voice_de_22744421.wav,277292,etwa ein viertel der auswanderer kehrte nach einer gewissen zeit nach italien zurück
common_voice_de_22745619.wav,134444,diese waren entweder söldner oder feinde der briten
common_voice_de_22752205.wav,153852,eine umrechnung ist wie folgt möglich
common_voice_de_22752202.wav,181438,seit über zwei jahrzehnten gibt es keine bestätigten berichte mehr über sie
common_voice_de_22752203.wav,148002,der pavillon ist achteckig und leicht in die länge gestreckt
common_voice_de_22752204.wav,193978,auch in der dichtkunst der gegenwart wird der dialekt verwendet
common_voice_de_22758463.wav,151346,thea rasche war das erste ausländische mitglied
common_voice_de_22758464.wav,226578,typischerweise besteht die oberfläche aus zinn manchmal auch nickel oder silber
common_voice_de_22758562.wav,160540,der bach kann durch künstliches anstauen umgeleitet werden
common_voice_de_22759052.wav,157484,im übrigen bleibt der mietvertrag in allen weiteren punkten wirksam
common_voice_de_22759089.wav,140588,thea rasche war das erste ausländische mitglied
common_voice_de_22759063.wav,145964,der bach kann durch künstliches anstauen umgeleitet werden
common_voice_de_22760471.wav,254252,seine berufliche hochphase erreichte er als referent helmut schmidts sowie richard von weizsäckers
common_voice_de_22759043.wav,182828,albinos fühlen sich ständig erniedrigt und wie bürger zweiter klasse behandelt
common_voice_de_22759091.wav,186668,typischerweise besteht die oberfläche aus zinn manchmal auch nickel oder silber
common_voice_de_22761432.wav,106028,sie weiß selbst am besten was sie zu tun hat
common_voice_de_22761447.wav,202028,die gesetzesinitiative steht dem parlament als dem gewählten vertreter der bürger europas zu
common_voice_de_22761468.wav,157484,ein mönch steht vor einer landschaft mit einer großen burganlage
common_voice_de_22761465.wav,104492,kaum erwachsen zog es sie zurück in den kongo
common_voice_de_22761511.wav,217388,auch das brockdorff palais wurde von ihm für den festungskommandanten graf pentz errichtet
common_voice_de_22761542.wav,116012,er stammte aus einer armen bauernfamilie
common_voice_de_22761552.wav,152876,er musste die saison aber verletzungsbedingt vorzeitig beenden
common_voice_de_22761583.wav,106796,heute ist er selbst in seiner heimat selten geworden
common_voice_de_22761543.wav,73004,sie liegt in der südpfalz
common_voice_de_22761605.wav,190508,bis dahin war das dorf teil der gemeinde altdorf im landkreis hilpoltstein
common_voice_de_22761674.wav,76076,runde qualifiziert war
common_voice_de_22761624.wav,138284,friedrich wilhelm korff entstammt einer arztfamilie
common_voice_de_22761631.wav,105260,runde qualifiziert war
common_voice_de_22761677.wav,162860,lola ist nun gezwungen ihren vater anzurufen womit ihre lüge auffliegt
common_voice_de_22761740.wav,218924,mit ihren soldaten sind sie für die freiheit unserer hauptstadt berlins eingestanden
common_voice_de_22761681.wav,176684,wurzelknolle und oberirdische frucht konkurrieren
common_voice_de_22761764.wav,222764,später unter den römern lag das heutige siegendorf dann in der provinz pannonia
common_voice_de_22762684.wav,86144,ich habe heute zwei fragen
common_voice_de_22762685.wav,115400,er stammte aus einer armen bauernfamilie
common_voice_de_22761765.wav,89132,ich habe heute zwei fragen
common_voice_de_22762680.wav,186454,er musste die saison aber verletzungsbedingt vorzeitig beenden
common_voice_de_22762696.wav,144658,wurzelknolle und oberirdische frucht konkurrieren
common_voice_de_22762700.wav,153852,friedrich wilhelm korff entstammt einer arztfamilie
common_voice_de_22763971.wav,189798,albinos fühlen sich ständig erniedrigt und wie bürger zweiter klasse behandelt
common_voice_de_22762712.wav,89488,er soll ihr helfen biologie zu lernen
common_voice_de_22762702.wav,117072,sie weiß selbst am besten was sie zu tun hat
common_voice_de_22763972.wav,261686,seine berufliche hochphase erreichte er als referent helmut schmidts sowie richard von weizsäckers
common_voice_de_22763979.wav,205680,später unter den römern lag das heutige siegendorf dann in der provinz pannonia
common_voice_de_22764412.wav,110636,maria gewidmete kirche
common_voice_de_22765370.wav,120416,kaum erwachsen zog es sie zurück in den kongo
common_voice_de_22765372.wav,202336,lola ist nun gezwungen ihren vater anzurufen womit ihre lüge auffliegt
common_voice_de_22765378.wav,272554,auch das brockdorff palais wurde von ihm für den festungskommandanten graf pentz errichtet
common_voice_de_22765383.wav,86980,sie liegt in der südpfalz
common_voice_de_22765390.wav,127104,heute ist er selbst in seiner heimat selten geworden
common_voice_de_22765379.wav,231594,bis dahin war das dorf teil der gemeinde altdorf im landkreis hilpoltstein
common_voice_de_22765393.wav,168900,im übrigen bleibt der mietvertrag in allen weiteren punkten wirksam
common_voice_de_22765392.wav,223234,die gesetzesinitiative steht dem parlament als dem gewählten vertreter der bürger europas zu
common_voice_de_22765394.wav,150510,ein mönch steht vor einer landschaft mit einer großen burganlage
common_voice_de_22765428.wav,120416,maria gewidmete kirche
common_voice_de_22765397.wav,197320,mit ihren soldaten sind sie für die freiheit unserer hauptstadt berlins eingestanden
common_voice_de_22765806.wav,157484,je nach füllmenge kann es flach oder voluminös ausgestattet werden
common_voice_de_22765410.wav,116236,er soll ihr helfen biologie zu lernen
common_voice_de_22765814.wav,157484,die farbpigmente wurden zumeist aus ägypten und dem sudan importiert
common_voice_de_22765816.wav,121388,sie wuchs in stockport auf
common_voice_de_22766832.wav,241196,man kann also sagen jede sprache die endlich viele wörter enthält ist regulär
common_voice_de_22765817.wav,253484,george alexander hoskins war der zweite sohn von george hoskins und mary alison
common_voice_de_22766880.wav,135212,wir brauchen einen verbesserten informationsfluss
common_voice_de_22766957.wav,187436,es kann sich dabei um reinstoffe oder um stoffgemische handeln
common_voice_de_22767042.wav,166700,der export von kabeln und drähten soll ausgebaut werden
common_voice_de_22767049.wav,290348,es folgte eine anstellung in stuttgart und beim königlich württembergischen finanzministerium
common_voice_de_22767861.wav,155948,nach der lagerung wird der sekt durch das rütteln von der hefe getrennt
common_voice_de_22767869.wav,245804,die anträge werden nunmehr erneut gutachtern vorgelegt die entsprechende empfehlungen an den bewilligungsausschuss geben
common_voice_de_22767885.wav,126764,der muskel kann durch bestimmte übungen gestärkt werden
common_voice_de_22770156.wav,197420,ihnen haben die württemberger die oft sehr edlen köpfe zu verdanken
common_voice_de_22767024.wav,229676,sie sind in einen autounfall verwickelt und müssen die reise zu fuß fortsetzen
common_voice_de_22770540.wav,165164,sie sind septiert verzweigt und von klarer brauner farbe
common_voice_de_22770165.wav,218156,auch das scheint mir nicht kohärent und keine kluge europäische politik zu sein
common_voice_de_22770534.wav,211244,daneben dienten auch mehrere fähren dem verkehr von und nach pichelswerder
common_voice_de_22771019.wav,182274,nach der lagerung wird der sekt durch das rütteln von der hefe getrennt
common_voice_de_22773158.wav,84524,nächtelang irrte er umher
common_voice_de_22773172.wav,112172,in zwei industriegebieten werden diverse gewerbe betrieben
common_voice_de_22774890.wav,199828,daneben dienten auch mehrere fähren dem verkehr von und nach pichelswerder
common_voice_de_22772830.wav,130604,die hintergründe waren detailliert und vielfältig
common_voice_de_22774262.wav,188204,hier liegt uns aber ein besonders augenfälliges beispiel für mangelnde demokratie vor
common_voice_de_22774894.wav,119580,wir brauchen einen verbesserten informationsfluss
common_voice_de_22774895.wav,115400,der muskel kann durch bestimmte übungen gestärkt werden
common_voice_de_22774892.wav,159704,es kann sich dabei um reinstoffe oder um stoffgemische handeln
common_voice_de_22774904.wav,198156,man kann also sagen jede sprache die endlich viele wörter enthält ist regulär
common_voice_de_22774899.wav,122924,der export von kabeln und drähten soll ausgebaut werden
common_voice_de_22774906.wav,156360,sie sind septiert verzweigt und von klarer brauner farbe
common_voice_de_22774905.wav,213204,es folgte eine anstellung in stuttgart und beim königlich württembergischen finanzministerium
common_voice_de_22774907.wav,267538,george alexander hoskins war der zweite sohn von george hoskins und mary alison
common_voice_de_22774910.wav,181438,ihnen haben die württemberger die oft sehr edlen köpfe zu verdanken
common_voice_de_22774909.wav,186454,auch das scheint mir nicht kohärent und keine kluge europäische politik zu sein
common_voice_de_22774913.wav,106206,die hintergründe waren detailliert und vielfältig
common_voice_de_22774914.wav,148002,in zwei industriegebieten werden diverse gewerbe betrieben
common_voice_de_22774917.wav,91160,sie wuchs in stockport auf
common_voice_de_22774916.wav,151346,je nach füllmenge kann es flach oder voluminös ausgestattet werden
common_voice_de_22774919.wav,177258,sie sind in einen autounfall verwickelt und müssen die reise zu fuß fortsetzen
common_voice_de_22774920.wav,78620,nächtelang irrte er umher
common_voice_de_22775007.wav,176684,sie lebt mit ihrem lebensgefährten und zwei kindern in mariefred
common_voice_de_22775006.wav,132908,sein erster job als trainer war bei orduspor
common_voice_de_22775422.wav,288044,anschließend lebte er in dachau heiratete und war beruflich in unterschiedlichen arbeitsfeldern tätig
common_voice_de_22774924.wav,280912,die anträge werden nunmehr erneut gutachtern vorgelegt die entsprechende empfehlungen an den bewilligungsausschuss geben
common_voice_de_22775438.wav,199724,daneben bewohnt er halbwüsten mit salzpflanzen und salzkraut gras bewuchs
common_voice_de_22775435.wav,225068,die damalige redaktion stand unter enormen erfolgsdruck denn sie wollte ihr gymnasium retten
common_voice_de_22775459.wav,221228,so wuchs wagenaar in eher ärmlichen verhältnissen auf und erhielt den mütterlichen nachnamen
common_voice_de_22775436.wav,161324,weitere schaltungen in der elektroinstallation sind
common_voice_de_22775493.wav,171308,henry koch wurde hier zu dieser zeit einer der reichsten leute australiens
common_voice_de_22775487.wav,236588,henry koch wurde hier zu dieser zeit einer der reichsten leute australiens
common_voice_de_22775461.wav,126764,im weiteren verlauf ist eine diät notwendig
common_voice_de_22775490.wav,172844,später kamen noch einige rumänische schiffe hinzu
common_voice_de_22775517.wav,224300,hans steht abend für abend auf der bühne während seine frau berufsverbot hat
common_voice_de_22775502.wav,197420,sandbach liegt im nördlichen odenwald im tal der mümling
